Data
""
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -66 SEQ: 16751 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -83 SEQ: 10025 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -50 SEQ: 10105 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -67 SEQ: 16862 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -63 SEQ: 16910 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -65 SEQ: 6168 CHNL: 11 SSID: IIT_JAMMU
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -94 SEQ: 0 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -64 SEQ: 16958 CHNL: 11 SSID: IITJMU_Guest
FT: 2 FST: 0 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -74 SEQ: 37262 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e156a3a0 DEST: ffffffffffff RSSI: -90 SEQ: 42936 CHNL: 1 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -84 SEQ: 10280 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -67 SEQ: 17070 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -66 SEQ: 13675 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -38 SEQ: 10376 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -38 SEQ: 10424 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -39 SEQ: 10471 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -66 SEQ: 6487 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -63 SEQ: 13882 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -63 SEQ: 6535 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: ae372847b189 DEST: ffffffffffff RSSI: -92 SEQ: 45741 CHNL: 10
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -64 SEQ: 13930 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -64 SEQ: 6583 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -38 SEQ: 10583 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -75 SEQ: 10615 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e156a3a2 DEST: ffffffffffff RSSI: -88 SEQ: 45311 CHNL: 1 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1287e52 DEST: ffffffffffff RSSI: -94 SEQ: 35637 CHNL: 1 SSID: IIT_JAMMU
FT: 1 FST: 9 SRC: 88b1e1286fe1 DEST: bc2f3d39faea RSSI: -89 SEQ: 0 CHNL: 0
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -36 SEQ: 10631 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e1286fe4 DEST: ffffffffffff RSSI: -89 SEQ: 5961 CHNL: 6 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -38 SEQ: 10679 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -66 SEQ: 14041 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -65 SEQ: 6694 CHNL: 11 SSID: IIT_JAMMU
FT: 1 FST: 9 SRC: 88b1e12218b2 DEST: 724a7415a4aa RSSI: -89 SEQ: 0 CHNL: 0
FT: 0 FST: 4 SRC: 4215576e8405 DEST: ffffffffffff RSSI: -82 SEQ: 0 CHNL: 0
FT: 0 FST: 4 SRC: 4215576e8405 DEST: ffffffffffff RSSI: -79 SEQ: 0 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -63 SEQ: 14089 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -63 SEQ: 6742 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -71 SEQ: 17532 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -64 SEQ: 14137 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -64 SEQ: 6790 CHNL: 11 SSID: IIT_JAMMU
FT: 1 FST: 9 SRC: 88b1e12218b2 DEST: 724a7415a4aa RSSI: -89 SEQ: 0 CHNL: 0
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -55 SEQ: 34473 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -65 SEQ: 17580 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -64 SEQ: 14217 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -64 SEQ: 6838 CHNL: 11 SSID: IIT_JAMMU
FT: 0 FST: 5 SRC: 88b1e1283111 DEST: 4215576e8405 RSSI: -66 SEQ: 8272 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 5 SRC: 88b1e1283111 DEST: 4215576e8405 RSSI: -63 SEQ: 8272 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 5 SRC: 88b1e1283111 DEST: 4215576e8405 RSSI: -65 SEQ: 8288 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 5 SRC: 88b1e1283111 DEST: 4215576e8405 RSSI: -64 SEQ: 8288 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 5 SRC: 88b1e1283111 DEST: 4215576e8405 RSSI: -65 SEQ: 8288 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -64 SEQ: 17627 CHNL: 11 SSID: IITJMU_Guest
