2024-02-29 20:40:09,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-4
2024-02-29 20:40:23,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-12
2024-02-29 20:40:23,AirPods Pro,41:42:11:A4:E5:AE,-12
2024-02-29 20:40:23,Airdopes 138,A2:5D:B6:45:56:56,-12
2024-02-29 20:40:23,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-12
2024-02-29 20:40:23,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-12
2024-02-29 20:40:23,JBL E25BT,00:14:41:22:CE:7A,-12
2024-02-29 20:40:23,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-12
2024-02-29 20:40:23,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-12
2024-02-29 20:40:23,Unknown,68:D8:8C:3C:20:6F,-20
2024-02-29 20:40:23,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-5
2024-02-29 20:40:23,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-5
2024-02-29 20:40:37,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-13
2024-02-29 20:40:37,AirPods Pro,41:42:11:A4:E5:AE,-13
2024-02-29 20:40:37,Airdopes 138,A2:5D:B6:45:56:56,-13
2024-02-29 20:40:37,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-13
2024-02-29 20:40:37,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-13
2024-02-29 20:40:37,JBL E25BT,00:14:41:22:CE:7A,-13
2024-02-29 20:40:37,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-13
2024-02-29 20:40:37,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-13
2024-02-29 20:40:37,Unknown,68:D8:8C:3C:20:6F,-21
2024-02-29 20:40:37,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-6
2024-02-29 20:40:37,OPPO A53,94:54:CE:76:9D:E0,5
2024-02-29 20:40:37,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-6
2024-02-29 20:40:50,Unknown,AC:C0:48:14:11:40,-22
2024-02-29 20:40:50,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-14
2024-02-29 20:40:50,AirPods Pro,41:42:11:A4:E5:AE,-14
2024-02-29 20:40:50,Airdopes 138,A2:5D:B6:45:56:56,-14
2024-02-29 20:40:50,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-14
2024-02-29 20:40:50,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-14
2024-02-29 20:40:50,JBL E25BT,00:14:41:22:CE:7A,-14
2024-02-29 20:40:50,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-14
2024-02-29 20:40:50,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-14
2024-02-29 20:40:50,Unknown,68:D8:8C:3C:20:6F,-23
2024-02-29 20:40:50,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-7
2024-02-29 20:40:50,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-7
